Word,Valence,Arousal,Dominance,P_2D_Polar,P_Euclidean,P_Cosine,P_2D_Euclidean,IO2_2D_Polar,IO2_Euclidean,IO2_Cosine,IO2_2D_Euclidean,Valence_Category
요리 도구,5.52,3.0,5.67,anger,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
매력적인 여자,7.32,4.7,6.1,joy,trust,joy,trust,joy,joy,joy,joy,Positive
요리,6.77,4.19,7.27,anticipation,trust,trust,trust,ennui,joy,ennui,joy,Positive
요리,7.11,4.86,6.3,joy,trust,joy,trust,joy,joy,joy,joy,Positive
시원한,6.82,3.43,6.44,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
냉각수,5.21,3.45,5.9,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
냉각기,6.1,3.83,5.92,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
검둥이,4.32,3.86,4.26,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
맞잡다,6.39,3.83,6.18,anticipation,trust,trust,trust,ennui,joy,joy,ennui,Positive
협력,6.62,3.32,6.83,anticipation,trust,trust,trust,ennui,joy,ennui,ennui,Positive
협동 조합,6.62,3.43,6.72,anticipation,trust,trust,trust,ennui,joy,ennui,ennui,Positive
동등 어구,5.5,4.59,6.95,anticipation,anticipation,sadness,anticipation,ennui,joy,ennui,ennui,Neutral
조정,6.11,3.45,6.52,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Positive
조정자,5.43,4.41,5.75,anticipation,anticipation,joy,anticipation,ennui,ennui,ennui,ennui,Neutral
순경,4.5,4.9,2.83,sadness,fear,surprise,anticipation,disgust,embarrassment,embarrassment,disgust,Neutral
훌륭한,4.56,3.45,6.5,anger,anticipation,sadness,disgust,anger,ennui,ennui,ennui,Neutral
코프,5.1,4.1,5.95,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
복사기,4.95,3.17,6.16,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
부조종사,5.79,4.1,4.45,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
구리,5.6,4.14,6.19,anticipation,anticipation,trust,anticipation,ennui,ennui,ennui,ennui,Neutral
콥터,4.86,4.7,4.05,disgust,anticipation,surprise,anticipation,anger,ennui,joy,disgust,Neutral
복사,5.22,3.15,4.67,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
카피 캣,3.33,4.62,4.67,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
저작권,4.43,2.96,5.5,anger,disgust,trust,sadness,anger,ennui,ennui,ennui,Neutral
산호,6.42,3.18,5.5,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
산호 뱀,4.0,6.28,4.0,surprise,fear,fear,fear,embarrassment,fear,embarrassment,envy,Neutral
코드,5.38,4.2,5.47,anticipation,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
강장제,6.39,3.1,5.4,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
무선,6.45,4.05,5.9,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
장식 리본,5.22,2.55,4.48,anger,sadness,trust,trust,anxiety,ennui,joy,ennui,Neutral
코듀로이,5.79,3.45,4.82,anticipation,anticipation,joy,trust,anxiety,ennui,joy,ennui,Neutral
핵심,6.19,3.24,5.89,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
코르크,4.93,3.92,4.7,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
빙빙 돌리다,5.26,3.76,4.96,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
옥수수,5.95,3.43,5.65,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Neutral
콘볼,5.55,3.17,5.1,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
콘 브레드,6.47,3.5,6.08,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
술취한,4.61,3.59,4.54,anger,disgust,joy,disgust,anger,ennui,ennui,ennui,Neutral
모서리,4.83,3.38,4.88,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
기초,5.9,3.33,6.32,anticipation,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
밀밭,5.05,3.73,5.32,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
콘플레이크,6.37,3.3,5.7,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
코니,5.0,3.0,4.94,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
관상 동맥,2.62,4.67,4.4,sadness,disgust,disgust,disgust,disgust,disgust,disgust,anxiety,Negative
대관식,4.6,4.5,5.13,disgust,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
검시관,3.0,3.61,3.28,disgust,sadness,anticipation,sadness,disgust,sadness,disgust,sadness,Negative
상등병,4.63,3.5,4.9,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
기업,4.9,4.74,5.05,anger,anticipation,anticipation,anticipation,anger,disgust,ennui,disgust,Neutral
법인,3.82,4.73,4.47,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
기업,4.0,3.5,4.42,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
군단,4.24,3.52,4.69,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
시체,2.45,4.89,3.23,sadness,fear,fear,disgust,disgust,anxiety,anxiety,anxiety,Negative
군단,4.05,3.91,4.7,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
가축 우리,4.5,3.71,5.35,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
옳은,6.94,3.48,7.06,anticipation,trust,trust,trust,ennui,joy,ennui,joy,Positive
보정,4.05,4.37,6.05,disgust,disgust,sadness,disgust,disgust,disgust,sadness,disgust,Neutral
교도,4.09,4.86,5.05,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Neutral
수정,4.95,4.05,5.16,anger,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
상관관계,5.09,3.23,5.25,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
해당,5.75,3.48,6.76,anticipation,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
일치,6.59,5.05,5.71,joy,anticipation,joy,trust,joy,joy,joy,joy,Positive
거래처,5.32,3.55,5.29,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
동,5.1,4.52,5.95,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
복도,4.76,3.53,5.35,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
확증,5.5,3.88,5.41,anticipation,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
부정한,3.0,5.98,3.7,surprise,fear,fear,fear,sadness,fear,fear,fear,Negative
부패,3.0,4.86,3.63,sadness,disgust,disgust,disgust,disgust,anxiety,anxiety,disgust,Negative
작은 꽃다발,6.3,3.4,5.55,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
코르셋,5.81,5.75,4.71,trust,anticipation,surprise,anticipation,envy,disgust,joy,joy,Neutral
피질,5.2,3.67,5.5,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
코르티손,4.42,3.39,5.06,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
화장품,5.09,4.87,5.74,anticipation,anticipation,anticipation,anticipation,ennui,disgust,ennui,disgust,Neutral
질서 있는,7.11,5.39,4.84,joy,surprise,surprise,trust,joy,joy,joy,joy,Positive
국제적,5.8,3.86,5.65,anticipation,anticipation,trust,trust,ennui,ennui,joy,ennui,Neutral
코스모스,6.5,4.27,4.14,anticipation,anticipation,surprise,trust,ennui,ennui,joy,joy,Positive
비용,4.11,4.9,3.67,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Neutral
비용이 많이 들었습니다,3.0,4.08,4.68,disgust,disgust,disgust,disgust,disgust,disgust,disgust,anxiety,Negative
복장,6.05,4.78,6.36,joy,anticipation,joy,anticipation,joy,joy,ennui,joy,Positive
간이 침대,5.37,2.95,5.07,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
시골집,6.63,2.95,6.08,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
면,6.05,2.48,6.24,anticipation,trust,trust,trust,anxiety,ennui,ennui,ennui,Positive
침상,6.52,3.4,6.19,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
쿠거,5.67,5.7,4.24,trust,anticipation,surprise,anticipation,envy,disgust,joy,disgust,Neutral
기침,3.57,4.5,4.25,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
이사회,5.0,3.86,5.21,anger,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
평의원,4.19,3.26,5.12,disgust,disgust,trust,sadness,anger,ennui,ennui,ennui,Neutral
조언,5.48,2.86,5.19,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
상담,5.9,3.4,4.2,anticipation,anticipation,joy,trust,anxiety,ennui,joy,ennui,Neutral
참사관,5.71,3.45,4.91,anticipation,anticipation,joy,trust,anxiety,ennui,joy,ennui,Neutral
세다,5.89,2.3,5.17,anger,trust,trust,trust,anxiety,ennui,joy,ennui,Neutral
카운트 다운,5.64,6.47,4.76,trust,anticipation,surprise,anticipation,fear,envy,disgust,envy,Neutral
표정,4.77,3.35,5.83,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
계수기,5.22,2.47,5.16,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
틀다,4.73,4.27,5.1,anger,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
역습,4.16,5.83,5.16,surprise,disgust,disgust,disgust,embarrassment,disgust,disgust,disgust,Neutral
위조 물건,3.16,4.18,3.0,disgust,sadness,anticipation,disgust,disgust,anxiety,anxiety,disgust,Negative
짝,5.38,3.4,5.57,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
대위법,5.24,4.4,5.53,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
백작 부인,5.85,3.55,6.41,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Neutral
셀 수 없는,4.8,4.22,4.14,anger,disgust,anticipation,anticipation,anger,ennui,joy,ennui,Neutral
국가,6.14,3.71,6.35,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Positive
한 지방,6.94,2.7,5.8,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
군,5.18,3.4,7.0,anger,trust,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
일격,4.74,4.64,5.0,disgust,anticipation,anticipation,anticipation,anger,disgust,ennui,disgust,Neutral
쿠페,5.05,3.74,5.32,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
커플,7.11,4.95,5.61,joy,trust,joy,trust,joy,joy,joy,joy,Positive
연결,5.4,4.61,5.68,anticipation,anticipation,anticipation,anticipation,ennui,ennui,ennui,ennui,Neutral
쿠폰,6.3,4.22,5.54,anticipation,anticipation,joy,trust,ennui,ennui,joy,joy,Positive
용기,7.67,5.0,7.27,joy,joy,trust,joy,joy,joy,joy,joy,Positive
용기 있는,8.05,5.5,7.38,joy,joy,joy,joy,joy,joy,joy,joy,Positive
급사,5.5,3.67,5.79,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
법원,3.52,4.43,3.94,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
예의 바른,7.05,3.95,7.26,anticipation,trust,trust,trust,ennui,joy,ennui,joy,Positive
예의,6.79,4.3,5.96,joy,trust,joy,trust,ennui,joy,joy,joy,Positive
법원,4.61,4.2,3.5,disgust,disgust,surprise,anticipation,anger,ennui,joy,ennui,Neutral
법정,2.84,4.67,3.45,sadness,fear,disgust,disgust,disgust,anxiety,anxiety,anxiety,Negative
구애,6.0,5.38,5.37,joy,anticipation,anticipation,anticipation,envy,joy,joy,joy,Neutral
법정,6.0,4.24,6.0,anticipation,anticipation,trust,trust,ennui,ennui,ennui,ennui,Neutral
안마당,5.53,3.43,5.05,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
사촌,6.11,2.6,5.28,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Positive
후미,5.67,3.17,6.06,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
계약,5.43,4.8,4.78,anticipation,anticipation,anticipation,anticipation,ennui,ennui,joy,ennui,Neutral
계약,5.21,4.0,5.35,anger,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
씌우다,5.59,3.76,5.78,anticipation,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
적용 범위,5.77,3.19,5.96,anticipation,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
은밀한,3.79,4.32,4.96,disgust,disgust,anticipation,disgust,disgust,disgust,sadness,disgust,Negative
코벳,4.48,4.04,5.0,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
탐욕,5.95,4.88,4.39,joy,anticipation,surprise,anticipation,joy,ennui,joy,joy,Neutral
암소,5.42,2.95,5.24,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
겁쟁이,2.42,4.09,4.09,sadness,sadness,disgust,disgust,disgust,anxiety,disgust,anxiety,Negative
비겁,3.05,4.25,3.64,sadness,disgust,disgust,disgust,disgust,anxiety,disgust,disgust,Negative
겁쟁이,2.85,5.14,3.85,sadness,disgust,disgust,disgust,sadness,anxiety,anxiety,embarrassment,Negative
카우보이,5.43,4.43,5.67,anticipation,anticipation,joy,anticipation,ennui,ennui,ennui,ennui,Neutral
카우걸,6.11,5.3,5.63,joy,anticipation,anticipation,anticipation,joy,joy,joy,joy,Positive
소,4.65,3.33,5.44,anger,anticipation,trust,disgust,anger,ennui,ennui,ennui,Neutral
동료,5.0,3.57,4.55,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
은근한,5.5,3.72,5.5,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
코요테,4.05,5.55,4.38,surprise,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Neutral
아늑한,7.28,3.56,6.69,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
게,5.81,4.13,4.52,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
게 같은,3.16,6.0,5.09,surprise,anger,anger,fear,sadness,envy,envy,fear,Negative
금이 가다,2.68,5.25,5.42,sadness,anger,anger,disgust,sadness,anger,anger,embarrassment,Negative
크래커,5.11,3.64,5.26,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
크래커 잭,7.21,5.13,4.94,joy,surprise,surprise,trust,joy,joy,joy,joy,Positive
딱딱합니다,5.53,5.27,4.86,trust,anticipation,anticipation,anticipation,envy,disgust,joy,disgust,Neutral
이상한 사람,3.38,5.1,4.05,sadness,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Negative
요람,6.1,3.67,4.86,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Positive
선박,6.38,4.04,6.36,anticipation,trust,trust,trust,ennui,joy,ennui,joy,Positive
장인,6.71,4.11,6.23,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
장인 정신,6.89,4.52,6.3,joy,trust,joy,trust,joy,joy,joy,joy,Positive
교활한,5.73,5.04,6.29,joy,anticipation,anticipation,anticipation,joy,joy,ennui,ennui,Neutral
벼락 공부,4.68,4.19,5.18,anger,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
쥐,2.91,4.73,4.5,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
크랜베리,6.36,3.64,5.74,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
크랜베리 주스,6.0,4.25,5.86,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Neutral
두개골,5.37,4.62,4.83,anticipation,anticipation,anticipation,anticipation,ennui,ennui,joy,ennui,Neutral
두개,5.81,3.55,5.15,anticipation,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
크랭크,3.85,4.67,5.17,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
까다로운,3.0,4.71,4.36,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
갈라진 틈,4.68,3.46,4.61,anger,disgust,joy,anticipation,anger,ennui,ennui,ennui,Neutral
쓰레기,3.44,4.62,4.11,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
지겨운,2.35,5.26,3.92,sadness,fear,anger,anger,sadness,anxiety,envy,embarrassment,Negative
충돌,2.9,4.55,3.3,sadness,fear,disgust,disgust,disgust,anxiety,anxiety,anxiety,Negative
우둔한,3.73,4.73,5.11,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
나무 상자,4.8,2.72,5.45,anger,anticipation,trust,sadness,anxiety,ennui,ennui,ennui,Neutral
분화구,5.15,4.84,4.79,anticipation,anticipation,anticipation,anticipation,ennui,disgust,joy,disgust,Neutral
갈망,5.41,5.04,5.0,joy,anticipation,anticipation,anticipation,joy,disgust,joy,disgust,Neutral
기다,3.95,3.62,4.95,disgust,disgust,sadness,disgust,anger,ennui,ennui,ennui,Negative
크레용,5.76,2.91,5.93,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
열광,5.33,6.45,5.22,fear,anticipation,anticipation,anticipation,fear,envy,disgust,envy,Neutral
미친,3.5,6.25,4.06,surprise,fear,fear,fear,sadness,fear,anxiety,envy,Negative
발광,3.82,6.83,4.32,surprise,fear,fear,fear,embarrassment,envy,embarrassment,envy,Negative
미친,5.14,5.9,4.19,fear,anticipation,surprise,anticipation,fear,disgust,disgust,disgust,Neutral
삐걱 거리는 소리,4.68,4.4,4.61,disgust,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
삐걱 거리는,4.55,4.77,5.38,disgust,anticipation,anticipation,anticipation,disgust,disgust,ennui,disgust,Neutral
크림,6.56,3.8,6.11,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
크림,6.1,4.75,5.56,joy,anticipation,joy,anticipation,joy,ennui,joy,joy,Positive
크리머,5.47,2.81,6.09,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
크림,6.48,3.12,6.06,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
접은 자국,4.86,4.0,5.63,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
만들다,7.86,6.26,7.0,trust,joy,joy,surprise,envy,joy,joy,joy,Positive
창조,6.85,5.35,6.38,joy,trust,joy,trust,joy,joy,joy,joy,Positive
창의적인,7.06,4.86,6.78,joy,trust,joy,trust,joy,joy,joy,joy,Positive
창의성,7.73,5.3,6.79,joy,joy,joy,joy,joy,joy,joy,joy,Positive
창조자,6.45,4.89,6.12,joy,trust,joy,trust,joy,joy,joy,joy,Positive
생물,6.06,4.77,4.82,joy,anticipation,joy,anticipation,joy,ennui,joy,joy,Positive
신용,5.79,4.64,5.26,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
믿을 수 있음,7.0,4.05,5.92,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
신뢰할 수 있는,6.95,3.95,6.05,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
신용 거래,5.0,4.38,5.0,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
신용 카드,5.55,4.52,5.15,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
신조,5.25,3.67,4.45,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
작은 만,6.32,2.67,5.0,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Positive
살금살금 기다,2.95,4.78,4.63,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
기는 것,3.61,5.68,3.86,surprise,fear,fear,disgust,sadness,fear,anxiety,disgust,Negative
소름 끼치는,2.52,5.54,4.33,sadness,anger,anger,anger,sadness,anger,envy,embarrassment,Negative
화장,4.0,5.29,4.05,sadness,disgust,anticipation,disgust,sadness,disgust,disgust,disgust,Neutral
크레이프,6.48,3.62,5.55,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
진전,5.58,4.91,5.8,joy,anticipation,anticipation,anticipation,joy,ennui,ennui,ennui,Neutral
초승달,5.9,3.32,5.81,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Neutral
문장,4.9,3.39,6.06,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
바보,4.47,3.71,4.95,anger,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
갈라진 틈,4.67,4.58,4.62,disgust,anticipation,anticipation,anticipation,anger,ennui,ennui,disgust,Neutral
승무원,5.83,3.38,5.0,anticipation,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
승무원,5.14,3.2,4.91,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
어린이 침대,6.43,4.26,4.77,anticipation,anticipation,joy,trust,ennui,ennui,joy,joy,Positive
크리켓,5.71,3.22,4.88,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
범죄,1.95,5.68,3.31,sadness,fear,fear,anger,sadness,embarrassment,fear,anger,Negative
범인,2.11,4.49,4.09,sadness,disgust,anger,disgust,disgust,anxiety,anger,anxiety,Negative
주름,4.95,3.41,4.37,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
진홍,5.67,4.52,5.04,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
움츠리다,3.24,5.85,3.57,surprise,fear,fear,fear,sadness,fear,embarrassment,fear,Negative
불구자,2.47,4.05,2.61,sadness,sadness,fear,sadness,disgust,anxiety,embarrassment,anxiety,Negative
무서운,2.71,4.88,2.74,sadness,fear,fear,disgust,disgust,embarrassment,embarrassment,anxiety,Negative
위기,2.05,6.29,3.77,surprise,fear,fear,anger,sadness,fear,fear,anger,Negative
상쾌한,5.23,3.95,6.14,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
바삭 바삭합니다,6.18,5.0,6.08,joy,anticipation,joy,anticipation,joy,joy,ennui,joy,Positive
비평가,4.1,4.25,4.86,disgust,disgust,anticipation,disgust,disgust,ennui,ennui,ennui,Neutral
비판적인,3.95,4.95,4.22,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
비판,3.84,5.95,4.17,surprise,fear,fear,fear,sadness,fear,anxiety,fear,Negative
흠잡다,2.41,5.27,4.7,sadness,anger,anger,anger,sadness,anger,anger,embarrassment,Negative
비평,4.8,3.85,6.0,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
