Word,Valence,Arousal,Dominance,P_2D_Polar,P_Euclidean,P_Cosine,P_2D_Euclidean,IO2_2D_Polar,IO2_Euclidean,IO2_Cosine,IO2_2D_Euclidean,Valence_Category
diagnose,5.0,3.72,4.71,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
diagnosis,4.62,4.0,3.55,anger,disgust,surprise,anticipation,anger,ennui,joy,ennui,Neutral
diagnostic,4.81,4.57,4.33,disgust,anticipation,anticipation,anticipation,anger,ennui,joy,ennui,Neutral
diagonal,5.17,3.29,5.13,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
diagram,5.47,3.71,6.13,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
dial,4.63,3.76,6.89,anger,anticipation,sadness,anticipation,anger,ennui,ennui,ennui,Neutral
dialect,6.0,4.26,5.35,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Neutral
dialogue,6.25,2.86,5.0,anticipation,trust,trust,trust,ennui,ennui,joy,ennui,Positive
dialysis,3.24,4.91,3.23,sadness,fear,fear,disgust,disgust,embarrassment,embarrassment,disgust,Negative
diameter,4.76,4.04,5.28,anger,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
diamond,6.88,5.82,5.64,trust,surprise,surprise,surprise,envy,joy,joy,joy,Positive
diaper,3.71,3.41,4.14,disgust,sadness,anticipation,sadness,anger,ennui,ennui,ennui,Negative
diaphragm,4.67,3.96,5.24,anger,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
diarrhea,2.1,6.85,2.58,surprise,fear,fear,anger,sadness,fear,fear,envy,Negative
diary,6.0,3.73,6.86,anticipation,trust,trust,trust,ennui,joy,ennui,ennui,Neutral
dib,5.0,3.05,6.0,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
dibs,5.21,4.62,5.35,anticipation,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
dice,5.8,4.64,4.56,anticipation,anticipation,surprise,anticipation,ennui,ennui,joy,ennui,Neutral
dicey,4.24,4.7,4.29,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Neutral
dick,3.06,5.6,3.44,sadness,fear,fear,fear,sadness,fear,embarrassment,embarrassment,Negative
dickhead,2.6,5.26,3.5,sadness,fear,fear,anger,sadness,anxiety,anxiety,embarrassment,Negative
dictate,4.4,3.24,4.96,anger,disgust,trust,sadness,anger,ennui,ennui,ennui,Neutral
dictation,4.26,2.94,4.47,anger,sadness,trust,sadness,anger,ennui,ennui,ennui,Neutral
dictator,2.77,5.5,4.19,sadness,disgust,anger,anger,sadness,disgust,anxiety,embarrassment,Negative
dictatorship,2.62,6.38,2.76,surprise,fear,fear,fear,sadness,fear,fear,fear,Negative
diction,4.85,3.73,6.05,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
dictionary,6.05,2.91,5.88,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Positive
diddle,4.75,3.15,4.95,anger,disgust,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
die,1.67,6.9,3.28,surprise,fear,fear,anger,sadness,fear,fear,anger,Negative
diesel,4.32,3.78,5.29,disgust,disgust,sadness,disgust,anger,ennui,ennui,ennui,Neutral
diet,4.42,3.83,5.29,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
differ,5.1,3.26,5.47,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
difference,4.89,3.15,5.44,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
different,5.91,3.95,6.47,anticipation,trust,trust,trust,ennui,ennui,ennui,ennui,Neutral
differential,4.0,3.62,5.05,disgust,disgust,sadness,disgust,anger,ennui,ennui,ennui,Neutral
difficult,3.78,4.45,3.78,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
difficulty,2.57,4.21,4.64,sadness,disgust,disgust,disgust,disgust,disgust,disgust,anxiety,Negative
diffuse,5.04,3.86,4.75,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
dig,5.28,3.67,4.67,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
digest,4.74,2.9,4.92,anger,disgust,trust,sadness,anxiety,ennui,ennui,ennui,Neutral
digestion,4.5,3.86,5.21,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
digestive,5.0,4.0,4.71,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
digit,4.84,3.05,4.35,anger,sadness,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
digital,6.0,4.36,5.82,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Neutral
dignified,6.55,3.48,6.25,anticipation,trust,trust,trust,ennui,joy,joy,ennui,Positive
dignify,5.68,4.24,5.78,anticipation,anticipation,joy,anticipation,ennui,ennui,ennui,ennui,Neutral
dignity,7.2,3.71,6.85,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
dike,4.22,4.85,4.92,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Neutral
dilation,5.16,4.14,4.19,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
dildo,4.57,5.09,5.48,sadness,anticipation,anticipation,anticipation,sadness,disgust,disgust,disgust,Neutral
dilemma,4.24,5.19,2.96,sadness,fear,surprise,disgust,sadness,embarrassment,embarrassment,disgust,Neutral
diligence,5.68,4.63,6.85,anticipation,anticipation,trust,anticipation,ennui,joy,ennui,ennui,Neutral
diligent,6.14,4.33,7.05,anticipation,trust,trust,trust,ennui,joy,ennui,ennui,Positive
dill,5.85,3.25,5.76,anticipation,trust,trust,trust,anxiety,ennui,joy,ennui,Neutral
dim,3.37,3.55,4.83,disgust,disgust,sadness,sadness,anger,ennui,sadness,ennui,Negative
dime,5.58,3.52,5.32,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
dimension,5.24,3.73,5.0,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
dimensional,6.16,3.41,4.79,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Positive
diminish,4.05,3.87,5.05,disgust,disgust,sadness,disgust,anger,ennui,ennui,ennui,Neutral
diminutive,4.42,3.5,4.62,anger,disgust,joy,disgust,anger,ennui,ennui,ennui,Neutral
dimwit,3.48,3.5,3.95,disgust,sadness,anticipation,sadness,anger,ennui,ennui,ennui,Negative
dine,6.6,4.0,6.05,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
diner,6.75,4.04,6.43,anticipation,trust,trust,trust,ennui,joy,joy,joy,Positive
dinghy,4.82,4.17,4.67,anger,anticipation,anticipation,anticipation,anger,ennui,joy,ennui,Neutral
dingo,5.65,4.25,4.8,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
dingy,3.45,4.57,4.89,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
dining,6.77,4.7,6.63,joy,trust,trust,trust,joy,joy,joy,joy,Positive
dinky,4.1,3.67,4.19,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
dinner,6.4,3.85,6.05,anticipation,trust,trust,trust,ennui,joy,joy,ennui,Positive
dinnertime,6.58,5.2,6.0,joy,anticipation,joy,trust,joy,joy,joy,joy,Positive
dinosaur,6.11,5.33,4.41,joy,anticipation,surprise,anticipation,joy,disgust,joy,joy,Positive
diocese,5.05,4.0,4.54,anger,anticipation,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
dioxide,4.58,3.95,4.71,anger,disgust,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
dip,5.42,3.35,5.2,anger,anticipation,trust,anticipation,anxiety,ennui,joy,ennui,Neutral
diploma,6.32,5.25,6.82,joy,trust,anticipation,anticipation,joy,joy,ennui,joy,Positive
diplomacy,5.53,5.22,5.42,trust,anticipation,anticipation,anticipation,envy,disgust,ennui,disgust,Neutral
diplomat,4.65,3.65,5.67,anger,anticipation,trust,anticipation,anger,ennui,ennui,ennui,Neutral
diplomatic,5.9,4.45,5.62,anticipation,anticipation,joy,anticipation,ennui,ennui,joy,ennui,Neutral
dipper,5.39,3.36,5.7,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
dippy,4.26,4.32,5.26,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Neutral
dipstick,4.09,3.52,3.8,disgust,sadness,anticipation,disgust,anger,ennui,joy,ennui,Neutral
dire,3.0,5.0,4.17,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
direct,5.75,4.29,6.38,anticipation,anticipation,trust,anticipation,ennui,ennui,ennui,ennui,Neutral
direction,5.45,3.33,6.18,anger,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
directive,5.7,4.3,5.96,anticipation,anticipation,trust,anticipation,ennui,ennui,ennui,ennui,Neutral
director,4.95,3.75,6.89,anger,anticipation,sadness,anticipation,anxiety,ennui,ennui,ennui,Neutral
directory,5.21,3.33,6.13,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
dirt,4.5,3.44,4.7,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
dirty,3.17,5.05,5.05,sadness,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Negative
disability,2.95,3.9,4.7,disgust,disgust,sadness,disgust,disgust,disgust,sadness,anxiety,Negative
disable,3.58,3.6,4.04,disgust,sadness,anticipation,sadness,anger,ennui,ennui,ennui,Negative
disabled,2.7,3.71,4.52,disgust,sadness,sadness,sadness,disgust,sadness,sadness,sadness,Negative
disadvantage,2.68,3.9,3.62,disgust,sadness,disgust,sadness,disgust,anxiety,disgust,anxiety,Negative
disagree,2.84,4.9,5.45,sadness,disgust,disgust,disgust,disgust,disgust,disgust,anxiety,Negative
disagreeable,3.29,4.26,4.48,disgust,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
disagreement,2.86,3.91,5.11,disgust,disgust,sadness,disgust,disgust,disgust,sadness,anxiety,Negative
disappear,4.1,4.35,5.42,disgust,disgust,sadness,disgust,disgust,disgust,sadness,disgust,Neutral
disappearance,3.75,4.95,3.91,sadness,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
disappoint,3.38,3.91,4.07,disgust,disgust,anticipation,disgust,disgust,ennui,disgust,ennui,Negative
disappointed,2.65,4.47,4.08,sadness,disgust,disgust,disgust,disgust,anxiety,disgust,anxiety,Negative
disappointing,2.79,4.1,4.26,sadness,disgust,disgust,disgust,disgust,anxiety,disgust,anxiety,Negative
disappointment,2.79,4.9,4.08,sadness,disgust,disgust,disgust,disgust,anxiety,envy,anxiety,Negative
disapproval,3.4,4.23,5.26,disgust,disgust,sadness,disgust,disgust,disgust,sadness,disgust,Negative
disapprove,3.55,3.81,5.21,disgust,disgust,sadness,disgust,disgust,ennui,sadness,ennui,Negative
disarm,4.38,3.7,5.94,disgust,anticipation,sadness,disgust,anger,ennui,ennui,ennui,Neutral
disaster,1.71,6.35,2.97,sadness,fear,fear,anger,sadness,fear,fear,anger,Negative
disastrous,2.21,4.23,3.89,sadness,sadness,anger,disgust,disgust,anxiety,anger,anxiety,Negative
disband,4.0,3.38,5.36,disgust,disgust,sadness,sadness,anger,ennui,ennui,ennui,Neutral
disbelief,4.21,5.58,5.22,surprise,anticipation,disgust,disgust,sadness,disgust,disgust,disgust,Neutral
disc,5.6,3.56,5.58,anticipation,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
discard,4.0,3.71,5.95,disgust,disgust,sadness,disgust,anger,ennui,sadness,ennui,Neutral
discerning,4.95,4.26,4.94,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
discharge,3.4,4.94,4.0,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
disciple,4.67,3.52,4.32,anger,disgust,joy,anticipation,anger,ennui,joy,ennui,Neutral
disciplinary,3.6,4.56,4.58,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
discipline,5.9,5.8,5.96,trust,anticipation,anticipation,anticipation,envy,joy,ennui,joy,Neutral
disciplined,6.15,4.4,5.72,anticipation,anticipation,joy,trust,ennui,ennui,joy,ennui,Positive
disclose,4.0,4.45,5.89,disgust,disgust,sadness,disgust,disgust,disgust,sadness,disgust,Neutral
disclosure,4.71,3.15,4.27,anger,sadness,joy,anticipation,anxiety,ennui,joy,ennui,Neutral
disco,5.76,5.25,5.24,joy,anticipation,anticipation,anticipation,joy,disgust,joy,disgust,Neutral
discoloration,3.82,4.05,4.77,disgust,disgust,anticipation,disgust,disgust,ennui,sadness,ennui,Negative
discomfort,2.84,4.43,3.55,sadness,disgust,disgust,disgust,disgust,anxiety,disgust,anxiety,Negative
disconcerting,3.58,4.36,4.84,disgust,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
disconnect,3.81,3.12,4.6,disgust,sadness,trust,sadness,anger,ennui,ennui,ennui,Negative
discontent,2.75,4.67,3.68,sadness,disgust,disgust,disgust,disgust,anxiety,anxiety,anxiety,Negative
discontinue,3.94,3.89,4.41,disgust,disgust,anticipation,disgust,anger,ennui,ennui,ennui,Negative
discord,3.58,5.43,4.12,sadness,disgust,disgust,disgust,sadness,disgust,anxiety,disgust,Negative
discount,5.78,4.62,5.86,anticipation,anticipation,joy,anticipation,ennui,ennui,ennui,ennui,Neutral
discourage,3.05,3.73,3.71,disgust,sadness,anticipation,sadness,disgust,sadness,disgust,sadness,Negative
discouraged,3.18,3.38,3.5,disgust,sadness,anticipation,sadness,anger,sadness,disgust,ennui,Negative
discouraging,2.89,4.17,4.22,sadness,disgust,disgust,disgust,disgust,disgust,disgust,anxiety,Negative
discourse,3.18,4.27,5.2,sadness,disgust,sadness,disgust,disgust,disgust,sadness,disgust,Negative
discover,7.18,5.7,6.79,joy,joy,joy,surprise,joy,joy,joy,joy,Positive
discovery,6.81,6.04,6.25,trust,surprise,anticipation,surprise,envy,joy,joy,joy,Positive
discredit,3.14,4.05,4.29,disgust,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
discreet,5.05,3.4,6.45,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
discrepancy,3.43,3.75,3.73,disgust,sadness,anticipation,disgust,disgust,ennui,disgust,ennui,Negative
discretion,5.4,3.57,5.88,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
discretionary,5.53,3.0,5.11,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
discriminate,3.18,4.05,5.05,disgust,disgust,sadness,disgust,disgust,disgust,sadness,disgust,Negative
discriminating,2.33,4.78,3.95,sadness,disgust,anger,disgust,disgust,anxiety,envy,anxiety,Negative
discrimination,2.45,5.62,4.57,sadness,anger,anger,anger,sadness,anger,envy,anger,Negative
discuss,5.89,2.76,6.44,anger,trust,trust,trust,anxiety,ennui,ennui,ennui,Neutral
discussion,6.18,5.0,5.95,joy,anticipation,joy,anticipation,joy,joy,joy,joy,Positive
disdain,3.71,3.21,4.21,disgust,sadness,anticipation,sadness,anger,ennui,ennui,ennui,Negative
disdainful,3.13,4.7,4.48,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
disease,1.68,5.5,2.8,sadness,fear,fear,anger,sadness,embarrassment,fear,anger,Negative
diseased,2.24,5.48,3.08,sadness,fear,fear,anger,sadness,embarrassment,fear,embarrassment,Negative
disembodied,3.73,5.5,4.17,sadness,disgust,disgust,disgust,sadness,disgust,anxiety,disgust,Negative
disengage,4.05,3.95,5.4,disgust,disgust,sadness,disgust,anger,ennui,sadness,ennui,Neutral
disgrace,2.45,4.28,3.32,sadness,sadness,disgust,disgust,disgust,anxiety,anxiety,anxiety,Negative
disgraceful,2.35,4.08,2.79,sadness,sadness,fear,sadness,disgust,anxiety,anxiety,anxiety,Negative
disgruntled,3.11,3.55,3.64,disgust,sadness,anticipation,sadness,disgust,sadness,disgust,sadness,Negative
disguise,4.81,4.36,4.76,anger,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
disgust,3.32,5.0,4.84,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
disgusted,2.68,4.89,4.24,sadness,disgust,disgust,disgust,disgust,disgust,envy,anxiety,Negative
disgusting,2.27,6.15,4.79,surprise,anger,anger,anger,sadness,anger,anger,anger,Negative
dish,5.7,3.57,5.5,anticipation,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
dishonest,3.0,4.95,5.0,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
dishonesty,2.05,5.39,4.32,sadness,anger,anger,anger,sadness,anger,anger,embarrassment,Negative
dishonor,2.37,4.82,3.79,sadness,disgust,anger,disgust,disgust,anxiety,envy,anxiety,Negative
dishonorable,2.33,5.76,3.71,sadness,fear,fear,anger,sadness,fear,anxiety,anger,Negative
dishwasher,5.32,3.05,5.21,anger,anticipation,trust,trust,anxiety,ennui,joy,ennui,Neutral
disinfect,5.11,4.0,5.64,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
disinfectant,5.1,2.96,5.8,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
disintegrate,4.32,5.43,4.52,surprise,disgust,anticipation,anticipation,sadness,disgust,disgust,disgust,Neutral
disk,5.24,2.95,5.22,anger,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
dislike,3.25,4.27,5.81,disgust,disgust,sadness,disgust,disgust,disgust,sadness,disgust,Negative
disloyal,2.27,5.14,3.28,sadness,fear,fear,anger,sadness,anxiety,anxiety,anxiety,Negative
disloyalty,2.57,5.77,3.71,sadness,fear,fear,anger,sadness,fear,anxiety,anger,Negative
dismal,2.6,3.29,4.96,disgust,sadness,sadness,sadness,disgust,sadness,sadness,sadness,Negative
dismantle,4.74,4.05,4.5,anger,disgust,anticipation,anticipation,anger,ennui,joy,ennui,Neutral
dismay,3.1,2.85,3.95,disgust,sadness,sadness,sadness,anger,sadness,ennui,sadness,Negative
dismiss,4.58,3.7,5.08,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
dismissal,4.05,4.48,4.79,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Neutral
dismissive,3.4,2.67,4.46,disgust,sadness,sadness,sadness,anger,ennui,ennui,ennui,Negative
dismount,5.05,3.59,6.11,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
disobedience,3.32,4.5,4.41,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
disobey,3.19,5.35,4.33,sadness,disgust,disgust,disgust,sadness,disgust,anxiety,disgust,Negative
disorder,3.76,4.9,4.19,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
disorderly,2.95,4.85,4.05,sadness,disgust,disgust,disgust,disgust,anxiety,disgust,disgust,Negative
disorientation,3.57,5.1,3.14,sadness,fear,fear,disgust,sadness,embarrassment,embarrassment,disgust,Negative
disoriented,3.26,4.81,4.0,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
disown,2.29,4.54,3.64,sadness,disgust,anger,disgust,disgust,anxiety,envy,anxiety,Negative
disparage,3.0,3.96,3.52,disgust,sadness,disgust,disgust,disgust,anxiety,disgust,anxiety,Negative
dispatch,4.9,3.55,5.32,anger,anticipation,trust,anticipation,anxiety,ennui,ennui,ennui,Neutral
dispatcher,4.59,3.86,4.95,anger,disgust,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
dispensary,5.05,4.14,5.08,anger,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
dispense,5.24,2.95,5.45,anger,anticipation,trust,trust,anxiety,ennui,ennui,ennui,Neutral
dispenser,5.26,4.18,5.48,anger,anticipation,joy,anticipation,anxiety,ennui,ennui,ennui,Neutral
dispersal,4.91,4.43,5.16,anger,anticipation,anticipation,anticipation,anxiety,ennui,ennui,ennui,Neutral
disperse,4.19,3.67,5.12,disgust,disgust,sadness,disgust,anger,ennui,ennui,ennui,Neutral
displace,2.89,3.8,4.65,disgust,disgust,sadness,sadness,disgust,disgust,sadness,sadness,Negative
displacement,3.68,3.86,4.85,disgust,disgust,sadness,disgust,anger,ennui,sadness,ennui,Negative
display,6.19,3.81,6.48,anticipation,trust,trust,trust,ennui,joy,ennui,ennui,Positive
displease,2.63,5.71,4.45,sadness,anger,anger,anger,sadness,anger,envy,anger,Negative
displeased,3.41,4.22,5.0,disgust,disgust,sadness,disgust,disgust,disgust,sadness,disgust,Negative
displeasure,2.52,4.81,4.08,sadness,disgust,anger,disgust,disgust,anxiety,envy,anxiety,Negative
disposable,4.0,2.9,3.5,disgust,sadness,joy,sadness,anger,ennui,joy,ennui,Neutral
disposal,4.0,4.42,4.1,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Neutral
dispose,4.0,5.53,4.92,surprise,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Neutral
disposition,4.81,4.16,5.61,anger,anticipation,anticipation,anticipation,anger,ennui,ennui,ennui,Neutral
disprove,3.9,4.3,4.1,disgust,disgust,anticipation,disgust,disgust,disgust,disgust,disgust,Negative
dispute,2.52,4.55,4.14,sadness,disgust,disgust,disgust,disgust,anxiety,disgust,anxiety,Negative
disqualify,2.47,4.7,3.45,sadness,fear,anger,disgust,disgust,anxiety,anxiety,anxiety,Negative
disregard,4.52,3.5,4.88,anger,disgust,trust,disgust,anger,ennui,ennui,ennui,Neutral
disrespect,2.81,5.35,3.95,sadness,fear,anger,disgust,sadness,anxiety,anxiety,embarrassment,Negative
disrespectful,2.71,4.65,3.7,sadness,disgust,disgust,disgust,disgust,anxiety,anxiety,anxiety,Negative
disrupt,3.48,4.87,4.62,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
disruption,3.32,5.48,3.9,sadness,fear,fear,disgust,sadness,fear,anxiety,disgust,Negative
disruptive,3.2,6.1,4.92,surprise,anger,anger,fear,sadness,envy,envy,fear,Negative
dissatisfied,3.25,4.82,4.74,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
dissect,3.95,5.43,5.16,sadness,disgust,disgust,disgust,sadness,disgust,disgust,disgust,Negative
dissection,3.11,4.32,4.91,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
dissent,4.8,4.0,3.84,anger,disgust,surprise,anticipation,anger,ennui,joy,ennui,Neutral
dissertation,4.3,3.71,5.56,disgust,disgust,sadness,disgust,anger,ennui,ennui,ennui,Neutral
dissociative,3.58,4.61,4.07,sadness,disgust,disgust,disgust,disgust,disgust,disgust,disgust,Negative
